Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
184,bomb,BY,8,1,5171,star,bell,41151.81000006851,45151.71500004362,0,448,-99,240,184,2021-04-13 16:08:05.234000+00:00,5,57,1
185,coin,BZ,8,1,6692,square,bell,50751.675000065006,54751.54000008479,20,130,-99,240,185,2021-04-13 16:08:14.834000+00:00,5,57,1
186,probe,X,8,1,4820,triangle,silent,61685.08000008296,65684.94500010273,0,458,-1,260,186,2021-04-13 16:08:25.767000+00:00,5,57,1
187,coin,A,8,1,3336,empty,tinwhistle,73168.23000006843,77184.85499999952,0,438,-99,260,187,2021-04-13 16:08:37.267000+00:00,5,57,1
188,probe,B,8,1,6977,empty,bell,81034.71999999601,85051.39999999665,0,438,-2,260,188,2021-04-13 16:08:45.134000+00:00,5,57,1
189,coin,BY,8,1,3892,star,bell,94168.71500003617,98168.0050001014,0,538,-99,260,189,2021-04-13 16:08:58.251000+00:00,5,57,1
190,probe,A,8,1,4145,empty,tinwhistle,102651.2250000378,106667.87500004283,0,555,-2,260,190,2021-04-13 16:09:06.750000+00:00,5,57,1
191,coin,AX,8,1,5703,triangle,tinwhistle,113317.94000009539,117334.52500007115,0,473,-99,260,191,2021-04-13 16:09:17.417000+00:00,5,57,1
192,probe,W,8,1,5528,circle,silent,123467.82500005793,127484.44500006734,0,473,-2,260,192,2021-04-13 16:09:27.567000+00:00,5,57,1
193,coin,BZ,8,1,3138,square,bell,135601.02500009813,139617.66500002705,20,115,-99,260,193,2021-04-13 16:09:39.700000+00:00,5,57,1
194,bomb,B,8,1,6766,empty,bell,143334.440000006,147334.28000006825,-10,360,-99,280,194,2021-04-13 16:09:47.416000+00:00,5,57,1
195,bomb,AW,8,1,3103,circle,tinwhistle,154700.88000001851,158717.62500004846,0,605,-99,270,195,2021-04-13 16:09:58.799000+00:00,5,57,1
196,bomb,B,8,1,6835,empty,bell,161850.78000009526,165867.40000010468,-10,338,-99,270,196,2021-04-13 16:10:05.949000+00:00,5,57,1
197,probe,AW,8,1,5366,circle,tinwhistle,173234.1000000015,177250.6150000263,0,605,-2,260,197,2021-04-13 16:10:17.332000+00:00,5,57,1
198,coin,A,8,1,5199,empty,tinwhistle,187483.9600000996,191483.92500006594,10,320,-99,260,198,2021-04-13 16:10:31.566000+00:00,5,57,1
199,bomb,B,8,1,3004,empty,bell,197083.81500002,201100.4700000631,0,463,-99,270,199,2021-04-13 16:10:41.182000+00:00,5,57,1
200,probe,BY,8,1,6479,star,bell,204567.10000010207,208583.76000006683,0,490,-2,270,200,2021-04-13 16:10:48.666000+00:00,5,57,1
201,coin,A,8,1,4499,empty,tinwhistle,217917.03500004948,221933.63500002306,0,450,-99,270,201,2021-04-13 16:11:02.016000+00:00,5,57,1
202,bomb,AW,8,1,5418,circle,tinwhistle,227066.9150000904,231083.57500005516,0,605,-99,270,202,2021-04-13 16:11:11.166000+00:00,5,57,1
203,bomb,B,8,1,4980,empty,bell,236533.58000004664,240550.04500004,0,550,-99,270,203,2021-04-13 16:11:20.633000+00:00,5,57,1
204,probe,Z,8,1,3822,square,silent,245550.08500011172,249549.97000005093,0,95,2,270,204,2021-04-13 16:11:29.632000+00:00,5,57,1
205,probe,AX,8,1,6418,triangle,tinwhistle,260566.70000008307,264583.2450001035,0,460,2,270,205,2021-04-13 16:11:44.666000+00:00,5,57,1
206,probe,BZ,8,1,3478,square,bell,274816.58000010066,278833.045000094,0,145,2,270,206,2021-04-13 16:11:58.916000+00:00,5,57,1
207,coin,A,8,1,3426,empty,tinwhistle,286899.72000010306,290916.3950000657,0,463,-99,270,207,2021-04-13 16:12:10.999000+00:00,5,57,1
208,probe,AW,9,1,4412,circle,tinwhistle,15809.555000043474,19809.445000020787,0,575,0,270,208,2021-04-13 16:13:17.215000+00:00,5,57,1
209,bomb,B,9,1,3293,empty,bell,27642.845000023954,31642.740000039335,0,450,-99,270,209,2021-04-13 16:13:29.048000+00:00,5,57,1
210,probe,BY,9,1,6187,star,bell,35626.035000081174,39642.710000043735,0,458,-1,270,210,2021-04-13 16:13:37.048000+00:00,5,57,1
211,coin,BZ,9,1,5757,square,bell,48109.29000005126,52125.79499999993,20,108,-99,270,211,2021-04-13 16:13:49.531000+00:00,5,57,1
212,probe,W,9,1,5925,circle,silent,58609.14499999489,62609.44000002928,0,500,-2,290,212,2021-04-13 16:14:00.015000+00:00,5,57,1
213,probe,BZ,9,1,4970,square,bell,71592.73500007112,75592.28500002064,0,140,2,290,213,2021-04-13 16:14:12.997000+00:00,5,57,1
214,bomb,AW,9,1,4099,circle,tinwhistle,91892.27000006939,95892.20500004012,0,603,-99,290,214,2021-04-13 16:14:33.297000+00:00,5,57,1
215,coin,AX,9,1,4260,triangle,tinwhistle,100008.96000000648,104008.82500002626,0,460,-99,290,215,2021-04-13 16:14:41.414000+00:00,5,57,1
216,bomb,B,9,1,3333,empty,bell,108775.38000000641,112775.4249999998,-10,308,-99,290,216,2021-04-13 16:14:50.181000+00:00,5,57,1
217,bomb,B,9,1,4783,empty,bell,116642.09500001743,120658.67000003345,0,483,-99,280,217,2021-04-13 16:14:58.064000+00:00,5,57,1
218,probe,AX,9,1,6964,triangle,tinwhistle,125825.30000002588,129841.9100000756,0,293,2,280,218,2021-04-13 16:15:07.247000+00:00,5,57,1
219,coin,A,9,1,6535,empty,tinwhistle,141475.19000002652,145475.12000007555,0,448,-99,280,219,2021-04-13 16:15:22.881000+00:00,5,57,1
220,probe,Z,9,1,6383,square,silent,152425.01500004437,156424.91000005975,0,505,2,280,220,2021-04-13 16:15:33.830000+00:00,5,57,1
221,coin,BZ,9,1,6506,square,bell,168991.5200000396,172991.52500007767,20,98,-99,280,221,2021-04-13 16:15:50.396000+00:00,5,57,1
222,probe,X,9,1,4736,triangle,silent,179874.7999999905,183891.41500007827,0,443,1,300,222,2021-04-13 16:16:01.296000+00:00,5,57,1
223,probe,Y,9,1,3119,star,silent,190741.38500005932,194758.05499998387,0,450,0,300,223,2021-04-13 16:16:12.163000+00:00,5,57,1
224,bomb,AX,9,1,4495,triangle,tinwhistle,200408.0350000877,204424.5349999983,-10,345,-99,300,224,2021-04-13 16:16:21.829000+00:00,5,57,1
225,probe,A,9,1,6211,empty,tinwhistle,209458.03000009622,213457.795000053,0,455,-1,290,225,2021-04-13 16:16:30.863000+00:00,5,57,1
226,coin,A,9,1,3515,empty,tinwhistle,222057.81999998726,226057.81500006557,10,280,-99,290,226,2021-04-13 16:16:43.463000+00:00,5,57,1
227,coin,A,9,1,5168,empty,tinwhistle,229941.04499998505,233941.1250000121,10,335,-99,300,227,2021-04-13 16:16:51.347000+00:00,5,57,1
228,probe,B,9,1,5309,empty,bell,239524.28500005047,243540.9900000086,0,450,0,310,228,2021-04-13 16:17:00.947000+00:00,5,57,1
229,coin,A,9,1,6809,empty,tinwhistle,253040.9150000196,257057.52000003122,10,343,-99,310,229,2021-04-13 16:17:14.463000+00:00,5,57,1
230,bomb,B,9,1,4804,empty,bell,264307.57499998435,268324.0900000092,0,463,-99,320,230,2021-04-13 16:17:25.730000+00:00,5,57,1
231,bomb,BY,9,1,4944,star,bell,273557.5500000268,277574.00000002235,0,468,-99,320,231,2021-04-13 16:17:34.980000+00:00,5,57,1
232,coin,BY,9,1,5768,star,bell,282957.3150000069,286973.9300000947,0,488,-99,320,232,2021-04-13 16:17:44.379000+00:00,5,57,1
233,bomb,AW,9,1,4662,circle,tinwhistle,293190.55500009557,297207.1800000267,0,605,-99,320,233,2021-04-13 16:17:54.612000+00:00,5,57,1
0,bomb,AW,1,1,5282,square,tinwhistle,21921.97999998461,25916.82499996386,0,525,-99,0,0,2021-04-13 17:39:17.237000+00:00,7,403,2
1,probe,B,1,1,5376,empty,noise,31216.649999958463,35233.08999999426,0,605,-1,0,1,2021-04-13 17:39:26.553000+00:00,7,403,2
2,bomb,AW,1,1,5657,square,tinwhistle,44816.30499998573,48816.254999954246,0,603,-99,0,2,2021-04-13 17:39:40.136000+00:00,7,403,2
3,probe,W,1,1,5897,square,silent,54499.57500002347,58499.564999947324,0,605,-2,0,3,2021-04-13 17:39:49.819000+00:00,7,403,2
4,coin,A,1,1,3044,empty,tinwhistle,68266.46999991499,72282.77499997057,20,140,-99,0,4,2021-04-13 17:40:03.602000+00:00,7,403,2
5,coin,BY,1,1,3478,circle,noise,75849.51999993064,79866.06000002938,0,605,-99,20,5,2021-04-13 17:40:11.185000+00:00,7,403,2
6,coin,BZ,1,1,5920,triangle,noise,83366.04499991518,87365.95499992836,20,115,-99,20,6,2021-04-13 17:40:18.685000+00:00,7,403,2
7,probe,Z,1,1,5040,triangle,silent,93799.89499994555,97799.14999997707,0,98,-1,40,7,2021-04-13 17:40:29.118000+00:00,7,403,2
8,probe,BY,1,1,4936,circle,noise,107149.23500001896,111166.05999995953,0,605,-2,40,8,2021-04-13 17:40:42.485000+00:00,7,403,2
9,bomb,BY,1,1,6281,circle,noise,120333.48499995189,124349.06999999654,0,605,-99,40,9,2021-04-13 17:40:55.668000+00:00,7,403,2
10,probe,AW,1,1,6490,square,tinwhistle,130649.02499993332,134665.5899999896,0,605,-2,40,10,2021-04-13 17:41:05.985000+00:00,7,403,2
11,probe,X,1,1,3611,star,silent,144715.48499993514,148715.4449999798,0,603,-1,40,11,2021-04-13 17:41:20.035000+00:00,7,403,2
12,bomb,B,1,1,4593,empty,noise,157848.8049999578,161865.41999992914,0,605,-99,40,12,2021-04-13 17:41:33.186000+00:00,7,403,2
13,probe,Y,1,1,5322,circle,silent,166482.12499998044,170498.68999992035,0,605,-2,40,13,2021-04-13 17:41:41.819000+00:00,7,403,2
14,coin,A,1,1,3192,empty,tinwhistle,179198.64999991845,183198.63999995872,20,133,-99,40,14,2021-04-13 17:41:54.519000+00:00,7,403,2
15,bomb,B,1,1,3635,empty,noise,186798.63500001372,190815.15499996018,0,605,-99,60,15,2021-04-13 17:42:02.135000+00:00,7,403,2
16,probe,BZ,1,1,6093,triangle,noise,194481.83499998413,198481.72499996144,0,123,0,60,16,2021-04-13 17:42:09.802000+00:00,7,403,2
17,bomb,AX,1,1,4763,star,tinwhistle,208581.73999993602,212598.34999998566,0,568,-99,60,17,2021-04-13 17:42:23.919000+00:00,7,403,2
18,probe,A,1,1,5567,empty,tinwhistle,217381.68999995105,221398.36999995168,0,145,2,60,18,2021-04-13 17:42:32.718000+00:00,7,403,2
19,coin,A,1,1,4367,empty,tinwhistle,232398.2550000073,236414.834999945,20,130,-99,60,19,2021-04-13 17:42:47.735000+00:00,7,403,2
20,bomb,B,1,1,6156,empty,noise,241198.16000002905,245198.09499999968,0,603,-99,80,20,2021-04-13 17:42:56.518000+00:00,7,403,2
21,coin,A,1,1,3782,empty,tinwhistle,251381.39999995477,255381.33499992546,20,120,-99,80,21,2021-04-13 17:43:06.701000+00:00,7,403,2
22,coin,BZ,1,1,4371,triangle,noise,259748.0249999789,263747.91499995627,20,148,-99,100,22,2021-04-13 17:43:15.068000+00:00,7,403,2
23,bomb,B,1,1,5684,empty,noise,268447.9600000195,272464.4899999257,0,605,-99,120,23,2021-04-13 17:43:23.784000+00:00,7,403,2
24,probe,AX,1,1,6725,star,tinwhistle,278181.1999999918,282197.7750000078,0,605,1,120,24,2021-04-13 17:43:33.518000+00:00,7,403,2
25,coin,AX,1,1,6057,star,tinwhistle,292464.329999988,296480.9349999996,0,605,-99,120,25,2021-04-13 17:43:47.801000+00:00,7,403,2
26,bomb,AX,2,1,5822,star,tinwhistle,16651.880000019446,20651.809999952093,0,603,-99,120,26,2021-04-13 17:44:49.600000+00:00,7,403,2
27,coin,BZ,2,1,6553,triangle,noise,26501.77999993321,30501.715000020336,20,105,-99,120,27,2021-04-13 17:44:59.450000+00:00,7,403,2
28,probe,BY,2,1,6872,circle,noise,37434.99999993946,41451.64500002284,0,558,0,140,28,2021-04-13 17:45:10.400000+00:00,7,403,2
29,coin,BY,2,1,3203,circle,noise,51851.64000000805,55868.17499995232,0,605,-99,140,29,2021-04-13 17:45:24.817000+00:00,7,403,2
30,coin,A,2,1,5050,empty,tinwhistle,59101.5999999363,63101.51499998756,20,138,-99,140,30,2021-04-13 17:45:32.050000+00:00,7,403,2
31,probe,A,2,1,5430,empty,tinwhistle,68668.0499999784,72684.59499999881,0,100,2,160,31,2021-04-13 17:45:41.633000+00:00,7,403,2
32,bomb,B,2,1,6572,empty,noise,83734.94999995455,87751.15999998525,0,550,-99,160,32,2021-04-13 17:45:56.700000+00:00,7,403,2
33,probe,BZ,2,1,6890,triangle,noise,94434.57499996293,98434.36499999369,0,123,2,160,33,2021-04-13 17:46:07.383000+00:00,7,403,2
34,bomb,AW,2,1,6613,square,tinwhistle,111301.05999996887,115300.96000002233,0,588,-99,160,34,2021-04-13 17:46:24.250000+00:00,7,403,2
35,bomb,B,2,1,6787,empty,noise,121934.3799999915,125950.97000000533,0,605,-99,160,35,2021-04-13 17:46:34.899000+00:00,7,403,2
36,probe,X,2,1,3118,star,silent,132767.62499997858,136784.1049999697,0,563,2,160,36,2021-04-13 17:46:45.732000+00:00,7,403,2
37,coin,A,2,1,6329,empty,tinwhistle,145184.01500000618,149183.89500002374,20,135,-99,160,37,2021-04-13 17:46:58.132000+00:00,7,403,2
38,bomb,B,2,1,5142,empty,noise,155950.67499997094,159967.39499992688,0,560,-99,180,38,2021-04-13 17:47:08.916000+00:00,7,403,2
39,coin,BZ,2,1,4089,triangle,noise,165133.9349999325,169150.6100000115,20,158,-99,180,39,2021-04-13 17:47:18.099000+00:00,7,403,2
40,coin,A,2,1,5133,empty,tinwhistle,173917.17499995136,177917.14499995578,20,138,-99,200,40,2021-04-13 17:47:26.865000+00:00,7,403,2
41,coin,A,2,1,3534,empty,tinwhistle,183633.8649999816,187650.3849999281,20,113,-99,220,41,2021-04-13 17:47:36.599000+00:00,7,403,2
42,probe,Z,2,1,4282,triangle,silent,191550.47000001647,195550.36999995355,0,103,2,240,42,2021-04-13 17:47:44.499000+00:00,7,403,2
43,bomb,AW,2,1,3838,square,tinwhistle,202883.6349999765,206900.3050000174,0,568,-99,240,43,2021-04-13 17:47:55.849000+00:00,7,403,2
44,probe,AX,2,1,6880,star,tinwhistle,210766.93499996327,214783.4599999478,0,605,2,240,44,2021-04-13 17:48:03.732000+00:00,7,403,2
45,bomb,BY,2,1,4684,circle,noise,226183.4449999733,230199.99999995343,0,605,-99,240,45,2021-04-13 17:48:19.149000+00:00,7,403,2
46,probe,W,2,1,3764,square,silent,234916.83000000197,238916.64499999024,0,563,1,240,46,2021-04-13 17:48:27.866000+00:00,7,403,2
47,probe,B,2,1,5021,empty,noise,246066.78999995353,250066.60999997985,0,603,-1,240,47,2021-04-13 17:48:39.015000+00:00,7,403,2
48,coin,AX,2,1,5338,star,tinwhistle,258533.21000002325,262533.1749999896,0,418,-99,240,48,2021-04-13 17:48:51.482000+00:00,7,403,2
49,probe,Y,2,1,5917,circle,silent,268033.18000002764,272049.77499996306,0,398,0,240,49,2021-04-13 17:49:00.998000+00:00,7,403,2
50,probe,AW,2,1,3119,square,tinwhistle,285582.9349999549,289599.64499995107,0,605,-2,240,50,2021-04-13 17:49:18.548000+00:00,7,403,2
51,bomb,B,2,1,6095,empty,noise,295966.2600000156,299982.7449999284,0,605,-99,240,51,2021-04-13 17:49:28.931000+00:00,7,403,2
52,coin,A,3,1,4862,empty,tinwhistle,16318.35499999579,20318.34500003606,20,135,-99,240,52,2021-04-13 17:50:53.080000+00:00,7,403,2
53,probe,AX,3,1,6194,star,tinwhistle,25535.030000028197,29551.669999957085,0,138,-1,260,53,2021-04-13 17:51:02.314000+00:00,7,403,2
54,coin,BZ,3,1,4389,triangle,noise,41918.249999987886,45918.115000007674,20,100,-99,260,54,2021-04-13 17:51:18.680000+00:00,7,403,2
55,bomb,B,3,1,6905,empty,noise,50818.19000001997,54818.08500003535,0,603,-99,280,55,2021-04-13 17:51:27.580000+00:00,7,403,2
56,probe,BY,3,1,6940,circle,noise,61751.460000057705,65767.92500005104,0,453,-1,280,56,2021-04-13 17:51:38.530000+00:00,7,403,2
57,bomb,B,3,1,6734,empty,noise,76985.76499999035,80985.51000002773,0,603,-99,280,57,2021-04-13 17:51:53.748000+00:00,7,403,2
58,probe,Z,3,1,4622,triangle,silent,87752.20500002615,91768.84999999312,0,133,2,280,58,2021-04-13 17:52:04.531000+00:00,7,403,2
59,probe,A,3,1,3232,empty,tinwhistle,101401.07000002172,105417.65499999748,0,150,2,280,59,2021-04-13 17:52:18.180000+00:00,7,403,2
60,probe,W,3,1,5798,square,silent,111717.66500000376,115717.57500001695,0,603,-1,280,60,2021-04-13 17:52:28.480000+00:00,7,403,2
61,bomb,B,3,1,6845,empty,noise,126050.8550000377,130067.31499999294,0,605,-99,280,61,2021-04-13 17:52:42.829000+00:00,7,403,2
62,coin,AX,3,1,3572,star,tinwhistle,136934.104999993,140934.01500000618,0,463,-99,280,62,2021-04-13 17:52:53.696000+00:00,7,403,2
63,probe,BZ,3,1,4726,triangle,noise,144834.03000002727,148850.60000000524,0,120,2,280,63,2021-04-13 17:53:01.613000+00:00,7,403,2
64,bomb,AW,3,1,4087,square,tinwhistle,157884.07000002914,161900.49999998882,0,605,-99,280,64,2021-04-13 17:53:14.662000+00:00,7,403,2
65,bomb,B,3,1,5693,empty,noise,166017.22999999765,170033.79500005394,0,605,-99,280,65,2021-04-13 17:53:22.796000+00:00,7,403,2
66,probe,X,3,1,5568,star,silent,175750.3850000212,179750.31500007023,0,565,1,280,66,2021-04-13 17:53:32.512000+00:00,7,403,2
67,coin,BZ,3,1,4970,triangle,noise,187366.99999996927,191383.60000005926,20,95,-99,280,67,2021-04-13 17:53:44.145000+00:00,7,403,2
68,bomb,BY,3,1,3884,circle,noise,196816.8699999805,200833.59499997462,0,455,-99,300,68,2021-04-13 17:53:53.595000+00:00,7,403,2
69,coin,A,3,1,6839,empty,tinwhistle,205033.48500002176,209050.0100000063,20,128,-99,300,69,2021-04-13 17:54:01.812000+00:00,7,403,2
70,probe,Y,3,1,5908,circle,silent,218033.43000006862,222049.944999977,0,118,2,320,70,2021-04-13 17:54:14.812000+00:00,7,403,2
71,bomb,AX,3,1,6331,star,tinwhistle,231783.3749999991,235783.2649999764,0,500,-99,320,71,2021-04-13 17:54:28.546000+00:00,7,403,2
72,probe,B,3,1,5568,empty,noise,242133.2399999956,246133.1899999641,0,603,0,320,72,2021-04-13 17:54:38.896000+00:00,7,403,2
73,coin,A,3,1,6462,empty,tinwhistle,255116.45500001032,259133.06500006,20,158,-99,320,73,2021-04-13 17:54:51.896000+00:00,7,403,2
74,bomb,AW,3,1,3633,square,tinwhistle,266083.04499997763,270082.95499999076,0,603,-99,340,74,2021-04-13 17:55:02.845000+00:00,7,403,2
75,probe,AW,3,1,4551,square,tinwhistle,273749.52000007033,277766.2400000263,0,605,-2,340,75,2021-04-13 17:55:10.529000+00:00,7,403,2
76,coin,BY,3,1,6959,circle,noise,289582.86500000395,293599.4550000177,0,465,-99,340,76,2021-04-13 17:55:26.362000+00:00,7,403,2
77,coin,A,3,1,6518,empty,tinwhistle,300966.0900000017,304982.580000069,20,113,-99,340,77,2021-04-13 17:55:37.744000+00:00,7,403,2
78,coin,BY,4,1,6183,circle,noise,16147.265000035986,20163.835000013933,0,605,-99,360,78,2021-04-13 17:56:40.678000+00:00,7,403,2
79,probe,W,4,1,5956,square,silent,26363.784999935888,30380.445000017065,0,605,-2,360,79,2021-04-13 17:56:50.894000+00:00,7,403,2
80,bomb,B,4,1,4251,empty,noise,38380.39499998558,42380.2999999607,0,565,-99,360,80,2021-04-13 17:57:02.894000+00:00,7,403,2
81,probe,Y,4,1,3263,circle,silent,46663.67999999784,50663.614999968566,0,573,-2,360,81,2021-04-13 17:57:11.177000+00:00,7,403,2
82,bomb,B,4,1,5845,empty,noise,56080.27000003494,60096.86499997043,0,605,-99,360,82,2021-04-13 17:57:20.611000+00:00,7,403,2
83,probe,A,4,1,3583,empty,tinwhistle,65963.45499996097,69980.05999997258,0,110,0,360,83,2021-04-13 17:57:30.494000+00:00,7,403,2
84,bomb,B,4,1,4378,empty,noise,79413.26499998104,83413.15999999642,0,603,-99,360,84,2021-04-13 17:57:43.928000+00:00,7,403,2
85,probe,Z,4,1,5939,triangle,silent,87813.25000000652,91829.91500000935,0,140,2,360,85,2021-04-13 17:57:52.344000+00:00,7,403,2
86,bomb,AW,4,1,5981,square,tinwhistle,101796.52500001248,105813.01499996334,0,605,-99,360,86,2021-04-13 17:58:06.327000+00:00,7,403,2
87,coin,BZ,4,1,6213,triangle,noise,111813.02000000143,115829.72499995957,20,118,-99,360,87,2021-04-13 17:58:16.344000+00:00,7,403,2
88,bomb,AX,4,1,3731,star,tinwhistle,122963.02999998446,126979.64000003412,-20,160,-99,380,88,2021-04-13 17:58:27.494000+00:00,7,403,2
89,bomb,BY,4,1,3735,circle,noise,131312.9450000124,135312.88999994285,0,495,-99,360,89,2021-04-13 17:58:35.827000+00:00,7,403,2
90,probe,AX,4,1,5334,star,tinwhistle,139079.61999997494,143096.07500000857,0,135,2,360,90,2021-04-13 17:58:43.610000+00:00,7,403,2
91,probe,B,4,1,6049,empty,noise,152229.44999998435,156229.30999996606,0,603,0,360,91,2021-04-13 17:58:56.744000+00:00,7,403,2
92,coin,A,4,1,3273,empty,tinwhistle,166195.97000000067,170212.58499997202,20,138,-99,360,92,2021-04-13 17:59:10.727000+00:00,7,403,2
93,probe,BZ,4,1,6388,triangle,noise,174162.49999997672,178162.55499992985,0,140,2,380,93,2021-04-13 17:59:18.677000+00:00,7,403,2
94,bomb,B,4,1,3710,empty,noise,188545.8050000016,192545.70999997668,0,545,-99,380,94,2021-04-13 17:59:33.059000+00:00,7,403,2
95,bomb,AW,4,1,6223,square,tinwhistle,196278.97500002288,200279.0050000185,0,603,-99,380,95,2021-04-13 17:59:40.793000+00:00,7,403,2
96,probe,AW,4,1,6070,square,tinwhistle,206528.96999998484,210528.90999999363,0,603,-2,380,96,2021-04-13 17:59:51.043000+00:00,7,403,2
97,coin,AX,4,1,3244,star,tinwhistle,220512.14499992784,224528.82499992847,0,605,-99,380,97,2021-04-13 18:00:05.043000+00:00,7,403,2
98,probe,BY,4,1,4777,circle,noise,227795.42999994013,231795.38000002503,0,155,1,380,98,2021-04-13 18:00:12.309000+00:00,7,403,2
99,coin,A,4,1,3251,empty,tinwhistle,240828.6999999545,244828.6349999253,20,143,-99,380,99,2021-04-13 18:00:25.342000+00:00,7,403,2
100,probe,X,4,1,5890,star,silent,248528.67499995048,252545.2550000045,0,605,1,400,100,2021-04-13 18:00:33.059000+00:00,7,403,2
101,coin,A,4,1,3690,empty,tinwhistle,262111.78999999535,266128.4300000407,20,150,-99,400,101,2021-04-13 18:00:46.642000+00:00,7,403,2
102,coin,BZ,4,1,6460,triangle,noise,270361.78000003565,274361.67000001296,20,88,-99,420,102,2021-04-13 18:00:54.875000+00:00,7,403,2
103,coin,A,4,1,6749,empty,tinwhistle,281595.020000008,285611.5399999544,20,150,-99,440,103,2021-04-13 18:01:06.125000+00:00,7,403,2
104,bomb,AW,5,1,6263,square,tinwhistle,15762.759999954143,19762.68499996513,0,603,-99,460,104,2021-04-13 18:02:12.575000+00:00,7,403,2
105,probe,W,5,1,4254,square,silent,26045.999999972988,30045.949999941513,0,603,-1,460,105,2021-04-13 18:02:22.858000+00:00,7,403,2
106,coin,A,5,1,4762,empty,tinwhistle,37645.81499993801,41662.49499993864,20,140,-99,460,106,2021-04-13 18:02:34.475000+00:00,7,403,2
107,probe,A,5,1,6139,empty,tinwhistle,47062.4700000044,51062.36999994144,0,83,1,480,107,2021-04-13 18:02:43.875000+00:00,7,403,2
108,coin,BZ,5,1,6107,triangle,noise,61179.08999999054,65195.684999926016,20,93,-99,480,108,2021-04-13 18:02:58.008000+00:00,7,403,2
109,coin,A,5,1,3200,empty,tinwhistle,71945.66500000656,75962.2499999823,20,100,-99,500,109,2021-04-13 18:03:08.775000+00:00,7,403,2
110,probe,BY,5,1,4155,circle,noise,79678.95999993198,83678.95500001032,0,603,1,520,110,2021-04-13 18:03:16.491000+00:00,7,403,2
111,bomb,B,5,1,3703,empty,noise,91428.69999993127,95428.7100000074,0,603,-99,520,111,2021-04-13 18:03:28.241000+00:00,7,403,2
112,coin,A,5,1,5934,empty,tinwhistle,99161.98999993505,103178.68499993348,20,135,-99,520,112,2021-04-13 18:03:35.991000+00:00,7,403,2
113,bomb,B,5,1,3333,empty,noise,109545.28500000015,113545.19500001337,0,603,-99,540,113,2021-04-13 18:03:46.357000+00:00,7,403,2
114,probe,AX,5,1,4093,star,tinwhistle,116911.85999999287,120928.48999996205,0,605,1,540,114,2021-04-13 18:03:53.741000+00:00,7,403,2
