Unnamed: 0,outcome,cue,rep,interblock,iti,shape,sound,csOnset,usOnset,credit,distance,probeAns,score,thisTrialN,timestamp,designIndx,cueIndex,subjectID
168,bomb,B,9,1,5547,circle,silent,204332.0149998181,208332.02499989423,0,603,-99,1110,168,2021-04-15 23:48:42.304000+00:00,2,644,8
169,bomb,BY,9,1,4594,circle,bell,213899.25500005484,217915.59499967843,0,605,-99,1110,169,2021-04-15 23:48:51.887000+00:00,2,644,8
0,coin,A,1,1,6741,empty,buzz,28093.00500014797,32067.969999741763,20,0,-99,0,0,2021-04-16 19:35:40.254000+00:00,8,1073,9
1,bomb,B,1,1,6464,empty,bell,50083.759999834,54100.34499969333,-20,65,-99,20,1,2021-04-16 19:36:02.286000+00:00,8,1073,9
2,bomb,B,1,1,5697,empty,bell,72416.54999973252,76416.9600000605,0,555,-99,0,2,2021-04-16 19:36:24.603000+00:00,8,1073,9
3,coin,A,1,1,6973,empty,buzz,85166.45499970764,89183.76499973239,20,100,-99,0,3,2021-04-16 19:36:37.369000+00:00,8,1073,9
4,bomb,B,1,1,6379,empty,bell,97416.79499996826,101416.90000006928,0,488,-99,20,4,2021-04-16 19:36:49.603000+00:00,8,1073,9
5,bomb,B,1,1,6554,empty,bell,108166.63500014694,112183.5949998349,0,583,-99,20,5,2021-04-16 19:37:00.369000+00:00,8,1073,9
6,coin,A,1,1,4218,empty,buzz,118766.27000002189,122783.21000002325,20,125,-99,20,6,2021-04-16 19:37:10.969000+00:00,8,1073,9
7,bomb,B,1,1,3645,empty,bell,128166.65000002833,132182.99999972805,0,458,-99,40,7,2021-04-16 19:37:20.369000+00:00,8,1073,9
8,coin,A,1,1,5223,empty,buzz,136083.43499992046,140100.18000006676,20,75,-99,40,8,2021-04-16 19:37:28.286000+00:00,8,1073,9
9,coin,A,1,1,5891,empty,buzz,145849.70000013712,149866.40499997884,20,73,-99,60,9,2021-04-16 19:37:38.052000+00:00,8,1073,9
10,bomb,B,1,1,6415,empty,bell,156716.37499984357,160733.44499990347,0,550,-99,80,10,2021-04-16 19:37:48.919000+00:00,8,1073,9
11,bomb,B,1,1,4664,empty,bell,167166.6500000283,171183.07999987155,0,605,-99,80,11,2021-04-16 19:37:59.369000+00:00,8,1073,9
12,coin,A,1,1,6217,empty,buzz,175866.85999995098,179866.64000013843,20,65,-99,80,12,2021-04-16 19:38:08.052000+00:00,8,1073,9
13,bomb,B,1,1,4803,empty,bell,187416.4599999785,191433.66499990228,0,580,-99,100,13,2021-04-16 19:38:19.619000+00:00,8,1073,9
14,coin,A,1,1,4540,empty,buzz,196266.73500007016,200283.25999993828,20,113,-99,100,14,2021-04-16 19:38:28.468000+00:00,8,1073,9
15,coin,A,1,1,3055,empty,buzz,205499.6299999766,209516.2849999033,20,78,-99,120,15,2021-04-16 19:38:37.701000+00:00,8,1073,9
16,probe,A,2,1,7000,empty,buzz,213199.83999989927,217216.1349998787,0,88,2,140,16,2021-04-16 19:38:45.401000+00:00,8,1073,9
17,probe,B,2,1,7000,empty,bell,263333.4699999541,267350.0000000932,0,540,0,140,17,2021-04-16 19:39:35.534000+00:00,8,1073,9
18,bomb,B,2,1,6297,empty,bell,288099.5950000361,292099.96500005946,0,518,-99,140,18,2021-04-16 19:40:00.284000+00:00,8,1073,9
19,coin,A,2,1,4050,empty,buzz,328249.59499994287,332250.13000005856,10,260,-99,140,19,2021-04-16 19:40:40.434000+00:00,8,1073,9
20,bomb,B,2,1,5532,empty,bell,337683.3250001073,341699.62499989197,0,568,-99,150,20,2021-04-16 19:40:49.884000+00:00,8,1073,9
21,coin,A,2,1,4932,empty,buzz,347683.2050001249,351683.2650001161,20,73,-99,150,21,2021-04-16 19:40:59.867000+00:00,8,1073,9
22,coin,A,2,1,5233,empty,buzz,357216.4650000632,361233.4150001407,20,63,-99,170,22,2021-04-16 19:41:09.418000+00:00,8,1073,9
23,bomb,B,2,1,6567,empty,bell,367566.0549998283,371566.1800000817,0,583,-99,190,23,2021-04-16 19:41:19.750000+00:00,8,1073,9
24,coin,A,2,1,4636,empty,buzz,378149.91999976337,382166.1749999039,20,95,-99,190,24,2021-04-16 19:41:30.350000+00:00,8,1073,9
25,bomb,B,2,1,5632,empty,bell,387699.89500008523,391700.02500014385,0,468,-99,210,25,2021-04-16 19:41:39.884000+00:00,8,1073,9
26,bomb,B,2,1,3844,empty,bell,397349.99000001705,401366.254999768,0,575,-99,210,26,2021-04-16 19:41:49.550000+00:00,8,1073,9
27,coin,A,2,1,6028,empty,buzz,405233.3299997263,409233.3499998785,20,98,-99,210,27,2021-04-16 19:41:57.417000+00:00,8,1073,9
28,coin,A,2,1,3356,empty,buzz,416583.25999975204,420599.45999970654,20,95,-99,230,28,2021-04-16 19:42:08.783000+00:00,8,1073,9
29,bomb,B,2,1,3335,empty,bell,424916.33999999607,428916.28499981016,0,603,-99,250,29,2021-04-16 19:42:17.100000+00:00,8,1073,9
30,bomb,B,2,1,3775,empty,bell,16629.690000321716,20630.18500013277,0,505,-99,250,30,2021-04-16 19:43:18.784000+00:00,8,1073,9
31,coin,A,2,1,3311,empty,buzz,24430.015000049025,28430.030000396073,20,88,-99,250,31,2021-04-16 19:43:26.584000+00:00,8,1073,9
32,coin,A,2,1,6764,empty,buzz,32463.655000086874,36463.75500038266,20,88,-99,270,32,2021-04-16 19:43:34.618000+00:00,8,1073,9
33,bomb,B,2,1,3338,empty,bell,43780.01000033692,47796.735000330955,0,575,-99,290,33,2021-04-16 19:43:45.951000+00:00,8,1073,9
34,bomb,B,3,1,4544,empty,bell,51163.480000104755,55180.11000007392,0,580,-99,290,34,2021-04-16 19:43:53.334000+00:00,8,1073,9
35,bomb,AW,3,1,6554,square,buzz,59746.815000195056,63746.21500028298,-10,240,-99,290,35,2021-04-16 19:44:01.900000+00:00,8,1073,9
36,coin,BZ,3,1,3941,circle,bell,71430.04500027746,75446.65000028907,10,265,-99,280,36,2021-04-16 19:44:13.600000+00:00,8,1073,9
37,bomb,B,3,1,4415,empty,bell,80597.07000013441,84596.54500009492,0,510,-99,290,37,2021-04-16 19:44:22.750000+00:00,8,1073,9
38,coin,A,3,1,5003,empty,buzz,89030.44000035152,93030.26500018315,20,105,-99,290,38,2021-04-16 19:44:31.184000+00:00,8,1073,9
39,coin,AX,3,1,3342,star,buzz,98663.26000029221,102680.07500004023,10,270,-99,310,39,2021-04-16 19:44:40.834000+00:00,8,1073,9
40,coin,BZ,3,1,3637,circle,bell,107413.39000035076,111430.30500039457,20,68,-99,320,40,2021-04-16 19:44:49.584000+00:00,8,1073,9
41,bomb,B,3,1,6252,empty,bell,116063.5150000453,120063.07499995455,0,525,-99,340,41,2021-04-16 19:44:58.217000+00:00,8,1073,9
42,coin,A,3,1,4304,empty,buzz,126530.38500016555,130530.23000014946,20,110,-99,340,42,2021-04-16 19:45:08.684000+00:00,8,1073,9
43,bomb,B,3,1,6256,empty,bell,135429.95500005785,139446.690000128,0,550,-99,360,43,2021-04-16 19:45:17.600000+00:00,8,1073,9
44,coin,A,3,1,4450,empty,buzz,145729.70500029626,149729.8300000839,20,75,-99,360,44,2021-04-16 19:45:27.883000+00:00,8,1073,9
45,bomb,AW,3,1,3798,square,buzz,154613.47000021487,158629.94500016794,0,500,-99,380,45,2021-04-16 19:45:36.783000+00:00,8,1073,9
46,coin,A,3,1,6214,empty,buzz,162446.2600001134,166446.68500032276,20,153,-99,380,46,2021-04-16 19:45:44.600000+00:00,8,1073,9
47,bomb,AX,3,1,5432,star,buzz,173130.0750002265,177130.04499999803,0,478,-99,400,47,2021-04-16 19:45:55.283000+00:00,8,1073,9
48,coin,BY,3,1,4808,triangle,bell,182963.38500035927,186963.42000039294,10,280,-99,400,48,2021-04-16 19:46:05.117000+00:00,8,1073,9
49,bomb,BY,3,1,3459,triangle,bell,192912.9200000316,196913.23500033468,-20,83,-99,410,49,2021-04-16 19:46:15.067000+00:00,8,1073,9
50,bomb,B,4,1,3623,empty,bell,201313.000000082,205329.83499998227,0,520,-99,390,50,2021-04-16 19:46:23.483000+00:00,8,1073,9
51,coin,BZ,4,1,5146,circle,bell,209363.46499994397,213363.4150000289,20,80,-99,390,51,2021-04-16 19:46:31.516000+00:00,8,1073,9
52,coin,BY,4,1,3950,triangle,bell,219163.2449999452,223163.57000032443,0,443,-99,410,52,2021-04-16 19:46:41.316000+00:00,8,1073,9
53,coin,A,4,1,4511,empty,buzz,227546.20500002053,231563.4750002064,20,140,-99,410,53,2021-04-16 19:46:49.716000+00:00,8,1073,9
54,bomb,B,4,1,5902,empty,bell,236480.27499997988,240496.5250003152,0,568,-99,430,54,2021-04-16 19:46:58.649000+00:00,8,1073,9
55,coin,A,4,1,6322,empty,buzz,246430.09999999774,250429.74000005051,20,118,-99,430,55,2021-04-16 19:47:08.582000+00:00,8,1073,9
56,bomb,AX,4,1,4058,star,buzz,257113.16499998796,261113.12500014898,-10,255,-99,450,56,2021-04-16 19:47:19.265000+00:00,8,1073,9
57,coin,BZ,4,1,4054,circle,bell,265814.29000012577,269830.2150000818,20,155,-99,440,57,2021-04-16 19:47:27.983000+00:00,8,1073,9
58,coin,AX,4,1,3457,star,buzz,274463.4300000034,278479.93500018487,0,485,-99,460,58,2021-04-16 19:47:36.633000+00:00,8,1073,9
59,bomb,B,4,1,4323,empty,bell,283013.20500019944,287013.0250002257,0,575,-99,460,59,2021-04-16 19:47:45.166000+00:00,8,1073,9
60,bomb,AW,4,1,6471,square,buzz,16363.14499983564,20363.264999818057,-10,300,-99,460,60,2021-04-16 19:48:35.865000+00:00,8,1073,9
61,coin,A,4,1,4502,empty,buzz,27946.419999934733,31947.110000066466,20,80,-99,450,61,2021-04-16 19:48:47.449000+00:00,8,1073,9
62,bomb,B,4,1,4925,empty,bell,37463.800000026815,41463.22999987751,0,588,-99,470,62,2021-04-16 19:48:56.965000+00:00,8,1073,9
63,coin,A,4,1,5176,empty,buzz,46413.865000009544,50413.650000002235,20,133,-99,470,63,2021-04-16 19:49:05.916000+00:00,8,1073,9
64,bomb,BY,4,1,5366,triangle,bell,56013.629999943085,60030.28000006452,-20,125,-99,490,64,2021-04-16 19:49:15.532000+00:00,8,1073,9
65,bomb,AW,4,1,5019,square,buzz,65896.78499987349,69896.94999996573,-10,203,-99,470,65,2021-04-16 19:49:25.399000+00:00,8,1073,9
